GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
242188.00,250000.00,239355.09,9,10,10,10,10,0.029919,0.9580,0.9704
242188.00,250000.00,237312.56,9,10,10,10,10,0.029664,0.9572,0.9710
242188.00,250000.00,235500.34,9,10,10,10,10,0.029438,0.9460,0.9482
179688.00,250000.00,179460.53,9,10,10,9,9,0.022433,0.9231,0.9644
601562.00,500000.00,562516.21,12,12,12,12,12,0.070315,0.9224,0.9245
148438.00,125000.00,148496.87,9,9,9,9,9,0.018562,0.8867,0.9755
179688.00,250000.00,181669.24,9,10,10,9,9,0.022709,0.8833,0.9876
179688.00,250000.00,175930.26,9,10,10,9,9,0.021991,0.8128,0.9741
601562.00,500000.00,594441.41,12,12,12,12,12,0.074305,0.9606,0.9870
601562.00,500000.00,595557.21,12,12,13,12,13,0.074445,0.9417,0.9868
242188.00,250000.00,240251.06,9,10,10,10,10,0.030031,0.9397,0.9704
242188.00,250000.00,242511.75,9,10,10,10,10,0.030314,0.9187,0.9874
179688.00,250000.00,182421.68,9,10,10,9,9,0.022803,0.9139,0.9838
242188.00,250000.00,302343.37,9,10,11,10,11,0.037793,0.9118,0.7905
179688.00,250000.00,175282.48,9,10,10,9,9,0.021910,0.9061,0.9717
242188.00,250000.00,238129.62,9,10,10,10,10,0.029766,0.9024,0.9679
242188.00,250000.00,242056.85,9,10,10,10,10,0.030257,0.9003,0.9704
179688.00,250000.00,177031.76,9,10,10,9,9,0.022129,0.8773,0.9441
179688.00,250000.00,183397.29,9,10,10,9,9,0.022925,0.8690,0.9267
179688.00,250000.00,180152.65,9,10,10,9,9,0.022519,0.8299,0.9780
601562.00,500000.00,600679.40,12,12,13,12,13,0.075085,0.9658,0.9703
601562.00,500000.00,587347.98,12,12,12,12,12,0.073418,0.9637,0.9694
601562.00,500000.00,592886.21,12,12,12,12,12,0.074111,0.9587,0.9777
148438.00,125000.00,148953.68,9,9,10,9,10,0.018619,0.9183,0.9744
179688.00,250000.00,180207.25,9,10,10,9,9,0.022526,0.9154,0.9591
242188.00,250000.00,240302.09,9,10,10,10,10,0.030038,0.9071,0.9885
148438.00,125000.00,150173.19,9,9,10,9,10,0.018772,0.8901,0.9540
148438.00,125000.00,146049.02,9,9,9,9,9,0.018256,0.8897,0.9727
242188.00,250000.00,238980.29,9,10,10,10,10,0.029873,0.9529,0.9817
601562.00,500000.00,597266.20,12,12,13,12,13,0.074658,0.9198,0.9523
148438.00,125000.00,146694.18,9,9,9,9,9,0.018337,0.8924,0.9649
148438.00,125000.00,148000.72,9,9,9,9,9,0.018500,0.8751,0.9878
148438.00,125000.00,138385.30,9,9,9,9,9,0.017298,0.8690,0.9293
179688.00,250000.00,179970.62,9,10,10,9,9,0.022496,0.8682,0.9453
242188.00,250000.00,236288.07,9,10,10,10,10,0.029536,0.8407,0.9686
601562.00,500000.00,598463.06,12,11,12,11,12,0.074808,0.8236,0.9896
179688.00,250000.00,193552.02,9,10,10,9,9,0.024194,0.7126,0.9237
632812.00,500000.00,630191.80,12,11,12,11,12,0.078774,0.9449,0.9228
664062.00,500000.00,645631.79,11,11,12,11,12,0.080704,0.9318,0.9616
664062.00,500000.00,663938.52,11,11,12,11,12,0.082992,0.9220,0.9770
210938.00,250000.00,214958.19,10,10,10,10,10,0.026870,0.8968,0.9740
632812.00,500000.00,651717.19,12,11,12,11,12,0.081465,0.8774,0.9625
664062.00,500000.00,621561.53,11,11,12,11,12,0.077695,0.8532,0.7395
210938.00,250000.00,211750.03,10,10,10,10,10,0.026469,0.7302,0.9880
179688.00,125000.00,166064.26,11,10,11,10,11,0.020758,0.9314,0.8824
664062.00,500000.00,665239.33,11,11,12,11,12,0.083155,0.9291,0.9666
664062.00,500000.00,658033.37,11,11,12,11,12,0.082254,0.9248,0.9212
210938.00,250000.00,212169.65,10,10,10,10,10,0.026521,0.9222,0.9894
179688.00,125000.00,173526.76,11,10,11,10,11,0.021691,0.8900,0.9347
179688.00,125000.00,174666.40,11,10,11,10,11,0.021833,0.8859,0.9713
632812.00,500000.00,641234.40,12,11,12,11,12,0.080154,0.8740,0.9493
179688.00,125000.00,180568.70,11,10,11,10,11,0.022571,0.8693,0.9069
179688.00,125000.00,185973.17,11,10,11,10,11,0.023247,0.8543,0.9645
632812.00,500000.00,573501.59,12,11,11,11,11,0.071688,0.8322,0.9034
210938.00,250000.00,210111.62,10,10,10,9,9,0.026264,0.8317,0.9598
179688.00,125000.00,181824.21,11,10,11,10,11,0.022728,0.8200,0.9748
632812.00,500000.00,630851.51,12,11,12,11,12,0.078856,0.7960,0.9660
210938.00,250000.00,216787.10,10,10,10,10,10,0.027098,0.8740,0.9312
179688.00,125000.00,184429.17,11,10,11,10,11,0.023054,0.8389,0.9692
632812.00,500000.00,597341.54,12,11,12,11,12,0.074668,0.8236,0.9423
210938.00,250000.00,215056.42,10,10,10,10,10,0.026882,0.7955,0.9776
664062.00,500000.00,642205.24,11,11,12,11,12,0.080276,0.7828,0.8962
210938.00,250000.00,214072.23,10,10,10,10,10,0.026759,0.7407,0.9844
632812.00,500000.00,635468.48,12,11,12,11,12,0.079434,0.9652,0.9788
632812.00,500000.00,621515.27,12,11,12,11,12,0.077689,0.9567,0.9649
632812.00,500000.00,635993.96,12,11,12,11,12,0.079499,0.9441,0.9923
632812.00,500000.00,641828.54,12,11,12,11,12,0.080229,0.8940,0.9636
210938.00,250000.00,212291.72,10,10,10,10,10,0.026536,0.8549,0.9645
210938.00,125000.00,209651.95,10,9,10,9,10,0.026206,0.7663,0.9709
664062.00,500000.00,627836.23,11,11,12,11,12,0.078480,0.7110,0.8545
429688.00,500000.00,433242.80,12,12,12,12,12,0.054155,0.9510,0.9757
429688.00,500000.00,440599.44,12,12,12,12,12,0.055075,0.9430,0.9690
117188.00,125000.00,120595.93,10,10,10,10,10,0.015074,0.9304,0.9683
117188.00,125000.00,122926.71,10,10,10,10,10,0.015366,0.9178,0.9517
429688.00,500000.00,444064.86,12,12,12,12,12,0.055508,0.9123,0.9543
117188.00,125000.00,118545.53,10,10,10,10,10,0.014818,0.8977,0.9504
289062.00,250000.00,279053.69,12,12,12,12,12,0.034882,0.8889,0.9519
304688.00,250000.00,310968.88,11,10,11,10,11,0.038871,0.8677,0.9637
117188.00,125000.00,117701.05,10,10,10,10,10,0.014713,0.9248,0.9659
117188.00,125000.00,121625.90,10,10,10,10,10,0.015203,0.9166,0.9169
429688.00,500000.00,423589.71,12,12,12,12,12,0.052949,0.9161,0.9743
117188.00,125000.00,120275.50,10,10,10,10,10,0.015034,0.9033,0.9720
429688.00,500000.00,434121.13,12,12,12,12,12,0.054265,0.8995,0.9864
429688.00,500000.00,427717.21,12,12,12,12,12,0.053465,0.8179,0.9335
289062.00,250000.00,292263.03,12,12,12,12,12,0.036533,0.9659,0.9714
289062.00,250000.00,290424.35,12,12,12,12,12,0.036303,0.9575,0.9838
289062.00,250000.00,291967.87,12,12,12,12,12,0.036496,0.9573,0.9843
429688.00,500000.00,436738.97,12,12,12,12,12,0.054592,0.9248,0.9784
429688.00,500000.00,434325.22,12,12,12,12,12,0.054291,0.9207,0.9847
289062.00,250000.00,294125.56,12,12,12,12,12,0.036766,0.8974,0.9793
117188.00,125000.00,124810.22,10,10,10,10,10,0.015601,0.8947,0.9373
289062.00,250000.00,287021.64,12,12,12,12,12,0.035878,0.8552,0.9217
289062.00,250000.00,285663.60,12,12,12,12,12,0.035708,0.9742,0.9760
289062.00,250000.00,287618.64,12,12,12,12,12,0.035952,0.9472,0.9691
117188.00,125000.00,121629.24,10,10,10,10,10,0.015204,0.9358,0.9571
429688.00,500000.00,436008.45,12,12,12,12,12,0.054501,0.9316,0.9816
429688.00,500000.00,437263.49,12,12,12,12,12,0.054658,0.9098,0.9739
117188.00,125000.00,121186.26,10,10,10,10,10,0.015148,0.9043,0.9627
289062.00,250000.00,281957.63,12,12,12,12,12,0.035245,0.8754,0.9512
304688.00,250000.00,229298.23,11,10,10,10,10,0.028662,0.8627,0.7477
117188.00,125000.00,117776.87,10,10,10,10,10,0.014722,0.8623,0.9274
289062.00,250000.00,262592.32,12,12,12,12,12,0.032824,0.8191,0.9027
289062.00,250000.00,296257.02,12,12,12,12,12,0.037032,0.7966,0.9636
304688.00,250000.00,305378.91,11,10,11,10,11,0.038172,0.7752,0.9855
304688.00,250000.00,306898.12,11,11,12,11,12,0.038362,0.7563,0.9903
507812.00,500000.00,504857.06,12,12,12,12,12,0.063107,0.9721,0.9890
507812.00,500000.00,512501.72,12,12,12,12,12,0.064063,0.9659,0.9846
210938.00,250000.00,214797.02,11,11,11,11,11,0.026850,0.9364,0.9742
507812.00,500000.00,503736.91,12,12,12,12,12,0.062967,0.9326,0.9818
210938.00,250000.00,212471.96,11,11,11,11,11,0.026559,0.9217,0.9695
632812.00,500000.00,635687.83,12,12,13,12,13,0.079461,0.8849,0.9838
210938.00,250000.00,207567.57,10,10,10,9,9,0.025946,0.7947,0.9799
632812.00,500000.00,627441.41,12,11,12,11,12,0.078430,0.9091,0.9697
632812.00,500000.00,577349.19,12,12,12,12,12,0.072169,0.8790,0.8860
210938.00,250000.00,215953.83,10,10,10,10,10,0.026994,0.8457,0.9663
210938.00,250000.00,220663.07,11,12,12,12,12,0.027583,0.7756,0.8859
632812.00,500000.00,638938.43,12,12,13,12,13,0.079867,0.7624,0.9611
632812.00,500000.00,635089.87,12,12,13,12,13,0.079386,0.7549,0.9598
507812.00,500000.00,507837.77,12,12,12,12,12,0.063480,0.9600,0.9848
507812.00,500000.00,521108.63,12,12,12,12,12,0.065139,0.9490,0.9703
632812.00,500000.00,639235.50,12,11,12,11,12,0.079904,0.9155,0.9840
210938.00,250000.00,222200.39,11,11,11,11,11,0.027775,0.9011,0.9451
210938.00,250000.00,212673.19,11,11,11,11,11,0.026584,0.9003,0.9746
210938.00,250000.00,225860.60,11,11,11,11,11,0.028233,0.7423,0.8854
632812.00,500000.00,630690.57,12,12,13,12,13,0.078836,0.9637,0.9944
507812.00,500000.00,496551.04,12,12,12,12,12,0.062069,0.9604,0.9681
507812.00,500000.00,515524.39,12,12,12,12,12,0.064441,0.9423,0.9719
632812.00,500000.00,641783.71,12,12,13,12,13,0.080223,0.9299,0.9678
210938.00,250000.00,213590.28,11,11,11,11,11,0.026699,0.9295,0.9673
210938.00,250000.00,214653.02,11,11,11,11,11,0.026832,0.9086,0.9471
507812.00,500000.00,522535.32,12,12,12,12,12,0.065317,0.8951,0.8963
507812.00,500000.00,443700.79,12,12,12,12,12,0.055463,0.8906,0.8613
210938.00,250000.00,217153.55,11,11,11,11,11,0.027144,0.8740,0.9681
632812.00,500000.00,621273.99,12,12,13,12,13,0.077659,0.8105,0.9728
507812.00,500000.00,486269.95,12,12,12,12,12,0.060784,0.8031,0.9529
632812.00,500000.00,624971.39,12,12,13,12,13,0.078121,0.7839,0.9599
507812.00,500000.00,503506.66,12,12,12,12,12,0.062938,0.7762,0.9846
445312.00,500000.00,451919.56,12,12,12,12,12,0.056490,0.9680,0.9847
445312.00,500000.00,446487.43,12,12,12,12,12,0.055811,0.9384,0.9714
179688.00,250000.00,183519.36,9,10,10,9,9,0.022940,0.8955,0.9703
445312.00,500000.00,435351.85,12,12,12,12,12,0.054419,0.8569,0.9673
132812.00,125000.00,130128.32,12,12,12,12,12,0.016266,0.7833,0.6198
351562.00,250000.00,348505.02,10,10,11,10,11,0.043563,0.7319,0.9834
351562.00,500000.00,439252.85,10,11,11,11,11,0.054907,0.7074,0.7760
445312.00,500000.00,446408.63,12,12,12,12,12,0.055801,0.9601,0.9903
445312.00,500000.00,441627.98,12,12,12,12,12,0.055203,0.9520,0.9588
445312.00,500000.00,448940.28,12,12,12,12,12,0.056118,0.9476,0.9800
445312.00,500000.00,446134.57,12,12,12,12,12,0.055767,0.9430,0.9787
132812.00,125000.00,135492.32,12,12,12,12,12,0.016937,0.9176,0.9008
132812.00,125000.00,135315.90,12,12,12,12,12,0.016914,0.8972,0.9221
132812.00,125000.00,127590.18,12,12,12,12,12,0.015949,0.8913,0.9274
179688.00,250000.00,178734.78,9,10,10,9,9,0.022342,0.8527,0.9591
179688.00,250000.00,178068.16,9,10,10,9,9,0.022259,0.8498,0.9811
179688.00,250000.00,177671.19,9,10,10,9,9,0.022209,0.8369,0.9748
351562.00,500000.00,354407.31,10,11,11,10,10,0.044301,0.7493,0.9854
445312.00,500000.00,453769.68,12,12,12,12,12,0.056721,0.9634,0.9804
445312.00,500000.00,455629.35,12,12,12,12,12,0.056954,0.9495,0.9722
445312.00,500000.00,449330.81,12,12,12,12,12,0.056166,0.9395,0.9788
132812.00,125000.00,132650.38,12,12,12,12,12,0.016581,0.9361,0.9307
179688.00,250000.00,184307.10,9,10,10,9,9,0.023038,0.9263,0.9694
445312.00,500000.00,440544.43,12,12,12,12,12,0.055068,0.9145,0.9583
132812.00,125000.00,125363.23,12,12,12,12,12,0.015670,0.8277,0.9391
351562.00,500000.00,353244.78,10,11,11,10,10,0.044156,0.8177,0.9899
351562.00,250000.00,349442.01,10,10,11,10,11,0.043680,0.7975,0.9854
179688.00,250000.00,197957.34,9,10,10,9,9,0.024745,0.7798,0.8891
179688.00,250000.00,203004.84,9,10,10,9,9,0.025376,0.7320,0.8838
179688.00,250000.00,178979.87,9,10,10,9,9,0.022372,0.9002,0.9651
132812.00,125000.00,130548.00,12,12,12,12,12,0.016319,0.8877,0.9529
132812.00,125000.00,132480.62,12,12,12,12,12,0.016560,0.8867,0.9702
132812.00,125000.00,121543.88,12,12,12,12,12,0.015193,0.8514,0.9133
179688.00,250000.00,179018.02,9,10,10,9,9,0.022377,0.7826,0.9607
351562.00,500000.00,350028.28,10,11,11,10,10,0.043754,0.7725,0.9735
585938.00,500000.00,584538.46,11,11,11,11,11,0.073067,0.9609,0.9958
476562.00,500000.00,478859.90,11,11,11,11,11,0.059857,0.9487,0.9688
476562.00,500000.00,472257.61,10,11,11,11,11,0.059032,0.9450,0.9812
585938.00,500000.00,592189.31,11,11,11,11,11,0.074024,0.9375,0.9752
585938.00,500000.00,599687.70,11,11,12,11,12,0.074961,0.9370,0.9694
476562.00,500000.00,491744.04,11,11,11,11,11,0.061468,0.9249,0.9654
101562.00,125000.00,121902.82,12,12,12,12,12,0.015238,0.8942,0.7893
476562.00,500000.00,509306.91,10,11,11,11,11,0.063663,0.8918,0.9302
101562.00,125000.00,114299.77,12,12,12,12,12,0.014287,0.7866,0.8872
585938.00,500000.00,580367.33,11,11,11,11,11,0.072546,0.9589,0.9782
476562.00,500000.00,480639.93,11,11,11,11,11,0.060080,0.9557,0.9886
476562.00,500000.00,488762.86,11,11,11,11,11,0.061095,0.9530,0.9371
476562.00,500000.00,475342.75,10,11,11,11,11,0.059418,0.9459,0.9673
476562.00,500000.00,484133.72,11,11,11,11,11,0.060517,0.9285,0.9584
476562.00,500000.00,473289.49,10,11,11,11,11,0.059161,0.9238,0.9726
476562.00,500000.00,478593.83,10,11,11,11,11,0.059824,0.8861,0.9795
101562.00,125000.00,112919.81,12,12,12,12,12,0.014115,0.8844,0.8976
476562.00,500000.00,481765.75,11,11,11,11,11,0.060221,0.9482,0.9890
476562.00,500000.00,483748.20,11,11,11,11,11,0.060469,0.9464,0.9847
476562.00,500000.00,478748.80,11,11,11,11,11,0.059844,0.9448,0.9718
476562.00,500000.00,479824.07,11,11,11,11,11,0.059978,0.9360,0.9824
585938.00,500000.00,568994.52,11,11,11,11,11,0.071124,0.9246,0.9469
585938.00,500000.00,554759.98,11,11,11,11,11,0.069345,0.9181,0.9159
101562.00,125000.00,106834.41,12,12,12,12,12,0.013354,0.8859,0.9444
585938.00,500000.00,551298.38,11,11,11,11,11,0.068912,0.8578,0.8522
101562.00,125000.00,129101.22,12,12,12,12,12,0.016138,0.8282,0.7844
585938.00,500000.00,581259.73,11,11,11,11,11,0.072657,0.8079,0.8566
585938.00,500000.00,543651.58,11,11,11,11,11,0.067956,0.7223,0.7468
476562.00,500000.00,472911.83,11,11,11,11,11,0.059114,0.9563,0.9763
476562.00,500000.00,477828.98,11,11,11,11,11,0.059729,0.9501,0.9882
476562.00,500000.00,471092.22,10,11,11,11,11,0.058887,0.9399,0.9840
476562.00,500000.00,475321.77,10,11,11,11,11,0.059415,0.9370,0.9898
101562.00,125000.00,108434.20,12,12,12,12,12,0.013554,0.9040,0.9289
101562.00,125000.00,110475.42,12,12,12,12,12,0.013809,0.9035,0.9160
101562.00,125000.00,106729.51,12,12,12,12,12,0.013341,0.9024,0.8832
101562.00,125000.00,119344.71,12,12,12,12,12,0.014918,0.8300,0.8471
476562.00,500000.00,481504.44,10,11,11,11,11,0.060188,0.7671,0.9860
335938.00,500000.00,340362.55,10,11,11,10,10,0.042545,0.8764,0.9695
179688.00,125000.00,178646.09,10,9,10,9,10,0.022331,0.8701,0.9519
335938.00,500000.00,335956.57,10,11,11,10,10,0.041995,0.8686,0.9810
351562.00,250000.00,351735.12,11,10,11,10,11,0.043967,0.8449,0.9884
351562.00,500000.00,354166.03,11,12,12,11,11,0.044271,0.8078,0.9873
351562.00,250000.00,349781.04,11,10,11,10,11,0.043723,0.8980,0.9757
351562.00,250000.00,350152.97,11,10,11,10,11,0.043769,0.8496,0.9916
195312.00,250000.00,199643.14,10,11,11,10,10,0.024955,0.8338,0.9721
179688.00,125000.00,178129.20,10,9,10,9,10,0.022266,0.8016,0.9471
195312.00,250000.00,193628.97,10,11,11,10,10,0.024204,0.7993,0.9521
335938.00,500000.00,345213.89,10,11,11,10,10,0.043152,0.7793,0.9556
351562.00,500000.00,351363.18,11,12,12,11,11,0.043920,0.7469,0.9946
179688.00,125000.00,170728.68,10,9,10,9,10,0.021341,0.7209,0.9288
335938.00,500000.00,330801.96,10,11,11,10,10,0.041350,0.7057,0.9793
335938.00,500000.00,354684.83,10,11,11,10,10,0.044336,0.8883,0.9365
335938.00,500000.00,347077.37,10,11,11,10,10,0.043385,0.8539,0.9620
179688.00,125000.00,179548.26,10,9,10,9,10,0.022444,0.8429,0.9727
351562.00,500000.00,353120.80,11,12,12,11,11,0.044140,0.8130,0.9694
179688.00,125000.00,181024.55,10,9,10,9,10,0.022628,0.7844,0.8450
179688.00,125000.00,164098.74,10,9,10,9,10,0.020512,0.7539,0.8813
179688.00,125000.00,174409.87,10,9,10,9,10,0.021801,0.7529,0.9484
335938.00,500000.00,359091.76,10,11,11,10,10,0.044886,0.9269,0.9192
351562.00,250000.00,355685.23,11,10,11,10,11,0.044461,0.9002,0.9865
335938.00,500000.00,361946.11,10,11,11,10,10,0.045243,0.8518,0.9254
335938.00,500000.00,429574.97,10,11,11,11,11,0.053697,0.8482,0.7721
195312.00,125000.00,192219.99,10,9,10,9,10,0.024027,0.8420,0.9821
351562.00,500000.00,358184.81,11,12,12,11,11,0.044773,0.8077,0.9486
335938.00,500000.00,357663.15,10,11,11,10,10,0.044708,0.7938,0.9372
351562.00,250000.00,357584.00,11,10,11,10,11,0.044698,0.7895,0.9800
585938.00,500000.00,587725.64,12,12,12,12,12,0.073466,0.9562,0.9925
585938.00,500000.00,582340.96,12,12,12,12,12,0.072793,0.9538,0.9936
445312.00,500000.00,448319.44,11,11,11,11,11,0.056040,0.9313,0.9921
351562.00,250000.00,355931.28,11,10,11,10,11,0.044491,0.8024,0.9684
289062.00,250000.00,292033.20,12,11,11,11,11,0.036504,0.7441,0.9283
585938.00,500000.00,581922.53,12,12,12,12,12,0.072740,0.9762,0.9907
585938.00,500000.00,591488.84,12,12,12,12,12,0.073936,0.9496,0.9519
289062.00,250000.00,286542.18,12,12,12,12,12,0.035818,0.9223,0.9824
289062.00,250000.00,287143.23,12,12,12,12,12,0.035893,0.9145,0.9512
445312.00,500000.00,451267.75,11,11,11,11,11,0.056408,0.8799,0.9771
289062.00,250000.00,290216.45,12,12,12,12,12,0.036277,0.8689,0.9857
289062.00,250000.00,277799.61,12,12,12,12,12,0.034725,0.8609,0.9449
351562.00,250000.00,351860.05,11,10,11,10,11,0.043983,0.8308,0.9673
351562.00,250000.00,353742.60,11,10,11,10,11,0.044218,0.7983,0.9826
585938.00,500000.00,618911.74,12,12,13,12,13,0.077364,0.7756,0.9272
289062.00,250000.00,283531.43,12,11,11,11,11,0.035441,0.7352,0.8498
351562.00,500000.00,366425.34,11,12,12,11,11,0.045803,0.7008,0.9462
585938.00,500000.00,578663.83,12,12,12,12,12,0.072333,0.9711,0.9856
289062.00,250000.00,285001.75,12,12,12,12,12,0.035625,0.9571,0.9757
289062.00,250000.00,288705.59,12,12,12,12,12,0.036088,0.9405,0.9711
585938.00,500000.00,588609.70,12,12,12,12,12,0.073576,0.8912,0.8695
445312.00,500000.00,445055.01,11,11,11,11,11,0.055632,0.8857,0.9938
585938.00,500000.00,646419.53,12,12,13,12,13,0.080802,0.8569,0.8938
445312.00,500000.00,448614.12,11,11,11,11,11,0.056077,0.8211,0.9896
289062.00,250000.00,318263.05,12,12,13,12,13,0.039783,0.7682,0.8484
289062.00,250000.00,307233.33,12,11,12,11,12,0.038404,0.7198,0.9107
585938.00,500000.00,584793.09,12,12,12,12,12,0.073099,0.9652,0.9890
351562.00,250000.00,350612.64,11,10,11,10,11,0.043827,0.9512,0.9913
585938.00,500000.00,592612.74,12,12,12,12,12,0.074077,0.9086,0.9662
351562.00,250000.00,348297.12,11,10,11,10,11,0.043537,0.8946,0.9707
445312.00,500000.00,447079.42,11,11,11,11,11,0.055885,0.8837,0.9781
289062.00,250000.00,289971.83,12,11,11,11,11,0.036246,0.8798,0.9862
445312.00,500000.00,451375.01,11,11,11,11,11,0.056422,0.8561,0.9820
445312.00,500000.00,435703.28,11,12,12,12,12,0.054463,0.8337,0.9741
445312.00,500000.00,469088.55,11,11,11,11,11,0.058636,0.8103,0.8879
445312.00,500000.00,432830.81,11,11,11,11,11,0.054104,0.8009,0.6335
507812.00,500000.00,510169.98,11,11,11,11,11,0.063771,0.9687,0.9900
414062.00,500000.00,413608.55,10,11,11,10,10,0.051701,0.9487,0.9936
414062.00,500000.00,408202.17,10,11,11,10,10,0.051025,0.9399,0.9602
539062.00,500000.00,528960.23,12,12,12,12,12,0.066120,0.9327,0.9637
539062.00,500000.00,524849.41,12,12,12,12,12,0.065606,0.9324,0.9668
414062.00,500000.00,405717.85,10,11,11,10,10,0.050715,0.9172,0.9717
507812.00,500000.00,528322.22,11,11,11,11,11,0.066040,0.9096,0.9358
414062.00,500000.00,427790.64,11,12,12,12,12,0.053474,0.8880,0.9647
507812.00,500000.00,529319.05,11,11,11,11,11,0.066165,0.8777,0.9351
414062.00,500000.00,414537.43,11,12,12,11,11,0.051817,0.8480,0.9931
414062.00,500000.00,427293.78,10,11,11,11,11,0.053412,0.7520,0.9131
507812.00,500000.00,464459.42,11,11,11,11,11,0.058057,0.7443,0.5844
539062.00,500000.00,540005.68,12,12,12,12,12,0.067501,0.9658,0.9918
539062.00,500000.00,541564.94,12,12,12,12,12,0.067696,0.9647,0.9860
507812.00,500000.00,508551.60,11,11,11,11,11,0.063569,0.9592,0.9889
507812.00,500000.00,502604.01,11,11,11,11,11,0.062826,0.9469,0.9715
539062.00,500000.00,532154.08,12,12,12,12,12,0.066519,0.9468,0.9850
414062.00,250000.00,408956.53,11,10,11,10,11,0.051120,0.9362,0.9841
507812.00,500000.00,509930.13,11,11,11,11,11,0.063741,0.8942,0.9848
539062.00,500000.00,539455.41,12,12,12,12,12,0.067432,0.9629,0.9834
507812.00,500000.00,514261.54,11,11,11,11,11,0.064283,0.9562,0.9788
414062.00,500000.00,419458.87,10,11,11,10,10,0.052432,0.9536,0.9846
539062.00,500000.00,530539.99,12,12,12,12,12,0.066317,0.9492,0.9780
414062.00,500000.00,412359.24,10,11,11,10,10,0.051545,0.9379,0.9394
539062.00,500000.00,544790.27,12,12,12,12,12,0.068099,0.9318,0.9650
414062.00,500000.00,411498.07,11,12,12,11,11,0.051437,0.7709,0.9790
539062.00,500000.00,540909.77,12,12,12,12,12,0.067614,0.9656,0.9862
507812.00,500000.00,504465.10,11,11,11,11,11,0.063058,0.9611,0.9923
539062.00,500000.00,538272.86,12,12,12,12,12,0.067284,0.9585,0.9919
507812.00,500000.00,505446.55,11,11,11,11,11,0.063181,0.9509,0.9869
507812.00,500000.00,504312.52,11,11,11,11,11,0.063039,0.9509,0.9880
414062.00,500000.00,417779.92,10,11,11,10,10,0.052222,0.9486,0.9888
414062.00,500000.00,414171.22,10,11,11,10,10,0.051771,0.9171,0.9892
414062.00,500000.00,414544.11,10,11,11,10,10,0.051818,0.9056,0.9840
414062.00,500000.00,411661.62,10,11,11,10,10,0.051458,0.8828,0.9867
