GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
210938.00,187500.00,208103.18,9,9,9,9,9,0.026013,0.8200,0.9471
210938.00,187500.00,207899.09,9,9,9,9,9,0.025987,0.7714,0.9836
117188.00,125000.00,122647.05,11,11,11,11,11,0.015331,0.7060,0.7599
664062.00,725000.00,672302.25,12,12,12,12,12,0.084038,0.9243,0.9784
664062.00,725000.00,659639.36,12,12,12,12,12,0.082455,0.9088,0.9927
210938.00,187500.00,208398.82,11,11,11,11,11,0.026050,0.8346,0.9406
210938.00,187500.00,207625.87,11,11,11,11,11,0.025953,0.7799,0.9659
664062.00,725000.00,669512.75,12,12,12,12,12,0.083689,0.9469,0.9746
210938.00,187500.00,214054.11,11,11,11,11,11,0.026757,0.9349,0.9800
210938.00,187500.00,208972.93,11,11,11,11,11,0.026122,0.9267,0.9889
210938.00,187500.00,206520.08,11,11,11,11,11,0.025815,0.9117,0.9382
210938.00,187500.00,210212.71,11,11,11,11,11,0.026277,0.9032,0.9644
664062.00,725000.00,670852.66,12,12,12,12,12,0.083857,0.8858,0.9880
664062.00,725000.00,664278.98,12,12,12,12,12,0.083035,0.8844,0.9838
210938.00,187500.00,210780.14,11,11,11,11,11,0.026348,0.8640,0.9837
148438.00,125000.00,120302.20,12,12,12,12,12,0.015038,0.8018,0.6701
210938.00,187500.00,211543.77,11,11,11,11,11,0.026443,0.9403,0.9561
210938.00,187500.00,215265.27,11,11,11,11,11,0.026908,0.9289,0.9538
210938.00,187500.00,212339.88,11,11,11,11,11,0.026542,0.9148,0.9894
664062.00,725000.00,694767.95,12,12,12,12,12,0.086846,0.8637,0.9378
570312.00,500000.00,576038.36,11,11,11,11,11,0.072005,0.8571,0.9877
210938.00,187500.00,209014.89,11,11,11,11,11,0.026127,0.8341,0.9655
664062.00,725000.00,659373.16,12,12,12,12,12,0.082422,0.7636,0.9602
789062.00,725000.00,787352.09,12,12,12,12,12,0.098419,0.9534,0.9953
554688.00,500000.00,552655.22,12,12,12,12,12,0.069082,0.9444,0.9919
789062.00,725000.00,787509.92,12,12,12,12,12,0.098439,0.9358,0.9633
789062.00,725000.00,828142.17,12,12,12,12,12,0.103518,0.9119,0.9439
789062.00,725000.00,801415.44,12,12,12,12,12,0.100177,0.8953,0.9739
554688.00,500000.00,548149.11,12,12,12,12,12,0.068519,0.8841,0.9816
554688.00,500000.00,556314.47,12,12,12,12,12,0.069539,0.7483,0.9844
476562.00,375000.00,477412.22,10,10,11,10,11,0.059677,0.7365,0.9571
789062.00,725000.00,770210.27,12,12,12,12,12,0.096276,0.7304,0.9445
476562.00,725000.00,482519.15,10,11,11,10,10,0.060315,0.7212,0.9758
476562.00,375000.00,482248.31,10,10,11,10,11,0.060281,0.8694,0.9800
648438.00,725000.00,653760.91,12,12,12,12,12,0.081720,0.8564,0.9883
476562.00,375000.00,475640.30,10,10,11,10,11,0.059455,0.8496,0.9724
648438.00,725000.00,647808.07,12,12,12,12,12,0.080976,0.7907,0.9912
476562.00,725000.00,480629.56,10,11,11,10,10,0.060079,0.7571,0.9828
476562.00,375000.00,479767.56,10,10,11,10,11,0.059971,0.7260,0.9896
648438.00,725000.00,663730.62,12,12,12,12,12,0.082966,0.9047,0.9718
554688.00,500000.00,554064.75,12,12,12,12,12,0.069258,0.8802,0.9896
789062.00,725000.00,789636.61,12,12,12,12,12,0.098705,0.8670,0.9469
554688.00,500000.00,553141.59,12,12,12,12,12,0.069143,0.8412,0.9907
648438.00,725000.00,650144.58,12,12,12,12,12,0.081268,0.8087,0.9887
789062.00,725000.00,771362.30,12,12,12,12,12,0.096420,0.9522,0.9694
789062.00,725000.00,783205.03,12,12,12,12,12,0.097901,0.9135,0.9763
648438.00,725000.00,648704.53,12,12,12,12,12,0.081088,0.8980,0.9933
648438.00,725000.00,653818.37,12,12,12,12,12,0.081727,0.8477,0.9842
554688.00,500000.00,561236.02,12,12,12,12,12,0.070155,0.7865,0.9840
539062.00,500000.00,526077.27,12,12,12,12,12,0.065760,0.9252,0.9755
539062.00,500000.00,543153.76,12,12,12,12,12,0.067894,0.8293,0.9849
195312.00,187500.00,195376.87,10,10,10,10,10,0.024422,0.9560,0.9546
726562.00,725000.00,723311.90,11,11,11,11,11,0.090414,0.9552,0.9878
726562.00,725000.00,719655.99,11,11,11,11,11,0.089957,0.9547,0.9896
195312.00,187500.00,195083.62,10,10,10,10,10,0.024385,0.9419,0.9860
539062.00,500000.00,546529.77,12,12,12,12,12,0.068316,0.9404,0.9703
195312.00,187500.00,199005.84,10,10,10,10,10,0.024876,0.9360,0.9632
539062.00,500000.00,544427.87,12,12,12,12,12,0.068053,0.9230,0.9880
539062.00,500000.00,544602.39,12,12,12,12,12,0.068075,0.9125,0.9780
195312.00,187500.00,197421.01,10,10,10,10,10,0.024678,0.8155,0.9811
195312.00,187500.00,193052.71,10,10,10,10,10,0.024132,0.8129,0.9037
195312.00,187500.00,197948.22,10,10,10,10,10,0.024744,0.9679,0.9562
414062.00,375000.00,423863.89,11,11,11,11,11,0.052983,0.9486,0.9752
726562.00,725000.00,725114.82,11,11,11,11,11,0.090639,0.9484,0.9900
726562.00,725000.00,731972.69,11,11,11,11,11,0.091497,0.9424,0.8991
726562.00,725000.00,685647.37,11,11,11,11,11,0.085706,0.9353,0.9253
726562.00,725000.00,727236.03,11,11,11,11,11,0.090905,0.9315,0.9793
726562.00,725000.00,719966.41,11,11,11,11,11,0.089996,0.9278,0.9754
726562.00,725000.00,720720.29,11,11,11,11,11,0.090090,0.9220,0.9189
195312.00,187500.00,196424.48,10,10,10,10,10,0.024553,0.8981,0.9450
539062.00,500000.00,534800.05,12,12,12,12,12,0.066850,0.8658,0.9902
414062.00,375000.00,416519.17,11,11,11,11,11,0.052065,0.8118,0.9488
726562.00,725000.00,717479.71,11,11,11,11,11,0.089685,0.9799,0.9802
195312.00,187500.00,193510.06,10,10,10,10,10,0.024189,0.9623,0.9567
195312.00,187500.00,193762.30,10,10,10,10,10,0.024220,0.9566,0.9460
195312.00,187500.00,195964.81,10,10,10,10,10,0.024496,0.9564,0.9896
539062.00,500000.00,539721.49,12,12,12,12,12,0.067465,0.9387,0.9943
726562.00,725000.00,712855.10,11,11,11,11,11,0.089107,0.9355,0.9803
195312.00,187500.00,191558.84,10,10,10,10,10,0.023945,0.9311,0.9749
539062.00,725000.00,541618.35,12,12,12,11,11,0.067702,0.8101,0.9815
335938.00,375000.00,341451.64,12,12,12,12,12,0.042681,0.9719,0.9806
273438.00,250000.00,273511.41,12,12,12,12,12,0.034189,0.9664,0.9251
273438.00,250000.00,268865.59,12,12,12,12,12,0.033608,0.9598,0.9774
335938.00,375000.00,335308.07,12,12,12,12,12,0.041914,0.9456,0.9290
273438.00,250000.00,270481.59,12,12,12,12,12,0.033810,0.9422,0.9864
273438.00,250000.00,272112.85,12,12,12,12,12,0.034014,0.9289,0.9752
273438.00,250000.00,275776.98,12,12,12,12,12,0.034472,0.9269,0.9716
335938.00,375000.00,338462.83,12,12,12,12,12,0.042308,0.9269,0.9716
273438.00,250000.00,269900.32,12,12,12,12,12,0.033738,0.9138,0.9760
335938.00,375000.00,332342.15,12,12,12,12,12,0.041543,0.9066,0.9576
273438.00,250000.00,277227.40,12,12,12,12,12,0.034653,0.7730,0.9727
242188.00,250000.00,240638.26,11,11,11,11,11,0.030080,0.9480,0.9608
242188.00,250000.00,244106.29,11,11,11,11,11,0.030513,0.9408,0.9618
757812.00,725000.00,751755.71,12,12,12,12,12,0.093969,0.9386,0.9903
757812.00,725000.00,760923.39,12,12,12,12,12,0.095115,0.9092,0.9637
757812.00,725000.00,772063.02,12,12,12,12,12,0.096508,0.8829,0.9648
242188.00,250000.00,251222.61,11,11,11,11,11,0.031403,0.8759,0.9499
242188.00,250000.00,242532.13,11,11,11,11,11,0.030317,0.8725,0.9672
335938.00,375000.00,333180.67,12,12,12,12,12,0.041648,0.8678,0.9699
242188.00,250000.00,243389.49,11,11,11,11,11,0.030424,0.7896,0.9935
757812.00,725000.00,778307.91,12,12,12,12,12,0.097288,0.7885,0.9224
335938.00,375000.00,334894.18,12,12,12,12,12,0.041862,0.9675,0.9583
273438.00,250000.00,271903.99,12,12,12,12,12,0.033988,0.9651,0.9777
757812.00,725000.00,764523.51,12,12,12,12,12,0.095565,0.9639,0.9487
757812.00,725000.00,754757.88,12,12,12,12,12,0.094345,0.9606,0.9870
757812.00,725000.00,763782.50,12,12,12,12,12,0.095473,0.9427,0.9802
335938.00,375000.00,333509.45,12,12,12,12,12,0.041689,0.9355,0.9683
335938.00,375000.00,326508.13,12,12,12,12,12,0.040814,0.9151,0.9647
242188.00,250000.00,241576.19,11,11,11,11,11,0.030197,0.9713,0.9783
273438.00,250000.00,274822.24,12,12,12,12,12,0.034353,0.9707,0.9905
273438.00,250000.00,271533.97,12,12,12,12,12,0.033942,0.9629,0.9910
757812.00,725000.00,757181.64,12,12,12,12,12,0.094648,0.9617,0.9918
757812.00,725000.00,763010.98,12,12,12,12,12,0.095376,0.9413,0.9893
242188.00,250000.00,241432.19,11,11,11,11,11,0.030179,0.9267,0.9835
242188.00,250000.00,240342.14,11,11,11,11,11,0.030043,0.9152,0.8978
335938.00,375000.00,338223.93,12,12,12,12,12,0.042278,0.8822,0.9830
335938.00,375000.00,338352.20,12,12,12,12,12,0.042294,0.8096,0.9910
523438.00,500000.00,526294.71,11,11,11,11,11,0.065787,0.9610,0.9908
429688.00,375000.00,438663.96,10,10,10,10,10,0.054833,0.9221,0.9744
429688.00,375000.00,434365.27,10,10,10,10,10,0.054296,0.9153,0.9835
523438.00,500000.00,523895.26,11,11,11,11,11,0.065487,0.8935,0.9594
523438.00,500000.00,517108.92,11,11,11,11,11,0.064639,0.8885,0.9688
210938.00,187500.00,209733.96,10,10,10,10,10,0.026217,0.8214,0.8115
210938.00,187500.00,209331.51,10,10,10,10,10,0.026166,0.7869,0.9439
210938.00,187500.00,213815.69,10,10,10,10,10,0.026727,0.7593,0.9805
523438.00,500000.00,524139.40,11,11,11,11,11,0.065517,0.9612,0.9786
429688.00,375000.00,430261.61,10,10,10,10,10,0.053783,0.9554,0.9916
429688.00,375000.00,434066.77,10,10,10,10,10,0.054258,0.9487,0.9864
429688.00,375000.00,426577.57,10,10,10,10,10,0.053322,0.9294,0.9121
226562.00,250000.00,224079.13,12,12,12,12,12,0.028010,0.8377,0.9642
226562.00,250000.00,220512.27,12,12,12,12,12,0.027564,0.8030,0.8570
429688.00,375000.00,354757.31,10,10,10,10,10,0.044345,0.7914,0.6737
523438.00,725000.00,532978.06,11,12,12,11,11,0.066622,0.7838,0.8973
226562.00,250000.00,231301.78,12,12,12,12,12,0.028913,0.7646,0.9197
429688.00,375000.00,432142.26,10,10,10,10,10,0.054018,0.9558,0.9926
523438.00,500000.00,527801.99,11,11,11,11,11,0.065975,0.9539,0.9896
429688.00,375000.00,428759.34,10,10,10,10,10,0.053595,0.9508,0.9769
523438.00,500000.00,526495.93,11,11,11,11,11,0.065812,0.9503,0.9828
523438.00,500000.00,527220.01,11,11,11,11,11,0.065903,0.9445,0.9680
429688.00,375000.00,432990.07,10,10,10,10,10,0.054124,0.9399,0.9906
226562.00,250000.00,225854.87,12,12,12,12,12,0.028232,0.9267,0.9889
226562.00,250000.00,228240.97,12,12,12,12,12,0.028530,0.8714,0.9792
523438.00,500000.00,525012.97,11,11,11,11,11,0.065627,0.9739,0.9855
523438.00,500000.00,520136.83,11,11,11,11,11,0.065017,0.9599,0.9745
210938.00,187500.00,211353.30,10,10,10,10,10,0.026419,0.9387,0.9374
429688.00,375000.00,430057.53,10,10,10,10,10,0.053757,0.9315,0.9886
429688.00,375000.00,433696.75,10,10,10,10,10,0.054212,0.9217,0.9839
210938.00,187500.00,213896.87,10,10,10,10,10,0.026737,0.8860,0.9831
210938.00,187500.00,211636.54,10,10,10,10,10,0.026455,0.8368,0.9829
210938.00,187500.00,213916.78,10,10,10,10,10,0.026740,0.7773,0.9830
226562.00,250000.00,228573.80,12,12,12,12,12,0.028572,0.7494,0.9792
226562.00,250000.00,222465.52,12,12,12,12,12,0.027808,0.7477,0.9775
242188.00,250000.00,244346.14,10,10,10,10,10,0.030543,0.9811,0.9744
242188.00,250000.00,241122.72,10,10,10,10,10,0.030140,0.9711,0.9685
476562.00,500000.00,480713.13,11,11,11,11,11,0.060089,0.9700,0.9880
695312.00,725000.00,695371.63,12,12,12,12,12,0.086921,0.9571,0.9874
695312.00,725000.00,681290.86,12,12,12,12,12,0.085161,0.9479,0.9673
242188.00,250000.00,246345.52,10,10,10,10,10,0.030793,0.9445,0.9505
117188.00,125000.00,116971.02,12,12,12,12,12,0.014621,0.8596,0.9874
117188.00,125000.00,119308.47,12,12,12,12,12,0.014914,0.7400,0.7259
242188.00,250000.00,240982.06,10,10,10,10,10,0.030123,0.9739,0.9922
242188.00,250000.00,240595.10,10,10,10,10,10,0.030074,0.9707,0.9667
695312.00,725000.00,694902.42,12,12,12,12,12,0.086863,0.9625,0.9939
695312.00,725000.00,691311.12,12,12,12,12,12,0.086414,0.9606,0.9840
695312.00,725000.00,707143.78,12,12,12,12,12,0.088393,0.9482,0.9717
695312.00,725000.00,718519.21,12,12,12,12,12,0.089815,0.9339,0.9641
476562.00,500000.00,481966.02,11,11,11,11,11,0.060246,0.9206,0.9868
476562.00,500000.00,469841.00,11,11,11,11,11,0.058730,0.8455,0.9480
117188.00,125000.00,124054.91,12,12,12,12,12,0.015507,0.8318,0.8265
117188.00,125000.00,118150.71,12,12,12,12,12,0.014769,0.8147,0.9124
242188.00,250000.00,231078.15,10,10,10,10,10,0.028885,0.7212,0.9040
242188.00,250000.00,242285.73,10,10,10,10,10,0.030286,0.9725,0.9630
242188.00,250000.00,244645.12,10,10,10,10,10,0.030581,0.9664,0.9874
242188.00,250000.00,241317.75,10,10,10,10,10,0.030165,0.9599,0.9343
695312.00,725000.00,697534.56,12,12,12,12,12,0.087192,0.9598,0.9927
117188.00,125000.00,117538.45,12,12,12,12,12,0.014692,0.9561,0.9739
476562.00,500000.00,480060.58,11,11,11,11,11,0.060008,0.9557,0.9852
476562.00,500000.00,484965.32,11,11,11,11,11,0.060621,0.9491,0.9397
695312.00,725000.00,663284.30,12,12,12,12,12,0.082911,0.9454,0.9491
476562.00,500000.00,478937.15,11,11,11,11,11,0.059867,0.9347,0.9783
117188.00,125000.00,117695.09,12,12,12,12,12,0.014712,0.8729,0.9407
476562.00,500000.00,480190.28,11,11,11,11,11,0.060024,0.9763,0.9896
695312.00,725000.00,707337.38,12,12,12,12,12,0.088417,0.9641,0.9772
476562.00,500000.00,478960.04,11,11,11,11,11,0.059870,0.9484,0.9939
695312.00,725000.00,691387.65,12,12,12,12,12,0.086423,0.9430,0.9928
242188.00,250000.00,250621.80,10,10,10,10,10,0.031328,0.9360,0.9513
476562.00,500000.00,482411.38,11,11,11,11,11,0.060301,0.9333,0.9697
117188.00,125000.00,114378.93,12,12,12,12,12,0.014297,0.9196,0.9739
242188.00,250000.00,244141.58,10,10,10,10,10,0.030518,0.9155,0.9791
117188.00,125000.00,117022.04,12,12,12,12,12,0.014628,0.8786,0.9289
117188.00,125000.00,132823.94,12,12,12,12,12,0.016603,0.8618,0.8406
242188.00,250000.00,240447.52,10,10,10,10,10,0.030056,0.9583,0.9718
242188.00,250000.00,242668.15,10,10,10,10,10,0.030334,0.9349,0.9695
117188.00,125000.00,118890.76,9,9,9,9,9,0.014861,0.9342,0.9638
117188.00,125000.00,120380.40,9,9,9,9,9,0.015048,0.9318,0.9272
242188.00,250000.00,235623.60,10,10,10,10,10,0.029453,0.9122,0.9528
539062.00,500000.00,542696.00,11,11,11,11,11,0.067837,0.9085,0.9856
242188.00,250000.00,237904.31,10,10,10,10,10,0.029738,0.8937,0.9737
117188.00,125000.00,134019.02,9,9,9,9,9,0.016752,0.8889,0.8732
117188.00,125000.00,123853.80,9,9,9,9,9,0.015482,0.8564,0.7156
539062.00,725000.00,649205.21,11,12,12,12,12,0.081151,0.8547,0.8220
539062.00,500000.00,538981.44,11,11,11,11,11,0.067373,0.8097,0.9878
148438.00,125000.00,147016.76,9,9,9,9,9,0.018377,0.7607,0.9608
148438.00,125000.00,144664.76,9,9,9,9,9,0.018083,0.7582,0.9425
242188.00,250000.00,241420.75,10,10,10,10,10,0.030178,0.9491,0.9734
117188.00,125000.00,118664.74,9,9,9,9,9,0.014833,0.9426,0.8792
242188.00,250000.00,240810.87,10,10,10,10,10,0.030101,0.9397,0.9811
539062.00,500000.00,544044.49,11,11,11,11,11,0.068006,0.9390,0.9870
117188.00,125000.00,116064.07,9,9,9,9,9,0.014508,0.9159,0.8277
117188.00,125000.00,118642.81,9,9,9,9,9,0.014830,0.9125,0.9461
148438.00,125000.00,156266.69,9,9,10,9,10,0.019533,0.8947,0.9427
539062.00,500000.00,529915.81,11,11,11,11,11,0.066239,0.8912,0.9737
148438.00,125000.00,148676.87,9,9,10,9,10,0.018585,0.8095,0.9746
242188.00,250000.00,240976.33,10,10,10,10,10,0.030122,0.9842,0.9710
242188.00,250000.00,249297.62,10,10,10,10,10,0.031162,0.9805,0.9417
148438.00,125000.00,147462.84,9,9,9,9,9,0.018433,0.9385,0.9697
117188.00,125000.00,111476.90,9,9,9,9,9,0.013935,0.9251,0.9476
539062.00,500000.00,503813.74,11,11,11,11,11,0.062977,0.9000,0.9307
148438.00,125000.00,148635.86,9,9,9,9,9,0.018579,0.8953,0.9586
242188.00,250000.00,239637.43,10,10,10,10,10,0.029955,0.8898,0.9852
539062.00,500000.00,540067.20,11,11,11,11,11,0.067508,0.8790,0.9877
148438.00,125000.00,144446.37,9,9,9,9,9,0.018056,0.8298,0.9699
148438.00,250000.00,210868.36,9,10,10,10,10,0.026359,0.8028,0.6992
117188.00,125000.00,119419.10,9,9,9,9,9,0.014927,0.7533,0.7521
539062.00,500000.00,542338.85,11,11,11,11,11,0.067792,0.9492,0.9917
539062.00,500000.00,541041.61,11,11,11,11,11,0.067630,0.8146,0.9942
617188.00,725000.00,626880.65,12,12,12,12,12,0.078360,0.9633,0.9664
195312.00,187500.00,193669.32,12,12,12,12,12,0.024209,0.9438,0.9808
414062.00,375000.00,411974.91,12,12,12,12,12,0.051497,0.9149,0.9845
414062.00,375000.00,416786.19,12,12,12,12,12,0.052098,0.9119,0.9724
414062.00,375000.00,410895.35,12,12,12,12,12,0.051362,0.8915,0.9907
101562.00,125000.00,104667.19,10,11,11,10,10,0.013083,0.8788,0.9694
195312.00,187500.00,196245.55,12,12,12,12,12,0.024531,0.8015,0.9867
101562.00,125000.00,103695.87,10,11,11,10,10,0.012962,0.7801,0.9645
101562.00,125000.00,102655.41,10,11,11,10,10,0.012832,0.7121,0.9284
195312.00,187500.00,194971.08,12,12,12,12,12,0.024371,0.9359,0.9758
195312.00,187500.00,197916.03,12,12,12,12,12,0.024740,0.9289,0.9838
617188.00,725000.00,618128.06,12,12,12,12,12,0.077266,0.9151,0.9796
195312.00,187500.00,204162.60,12,12,12,12,12,0.025520,0.8988,0.9552
195312.00,187500.00,196751.74,12,12,12,12,12,0.024594,0.8753,0.9597
195312.00,187500.00,198001.86,12,12,12,12,12,0.024750,0.8544,0.9316
414062.00,375000.00,410445.21,12,12,12,12,12,0.051306,0.7945,0.9809
617188.00,725000.00,622188.09,12,12,12,12,12,0.077774,0.7905,0.9822
414062.00,375000.00,418235.78,12,12,12,12,12,0.052279,0.7837,0.9628
617188.00,725000.00,600296.02,12,12,12,11,11,0.075037,0.7820,0.9594
101562.00,125000.00,107671.74,10,11,11,11,11,0.013459,0.7247,0.9226
414062.00,375000.00,412690.64,12,12,12,12,12,0.051586,0.9138,0.9876
617188.00,725000.00,620867.73,12,12,12,12,12,0.077608,0.9081,0.9929
617188.00,725000.00,615167.62,12,12,12,12,12,0.076896,0.8579,0.9852
195312.00,187500.00,193780.90,12,12,12,12,12,0.024223,0.7867,0.9835
617188.00,725000.00,610479.35,12,12,12,12,12,0.076310,0.7861,0.9701
101562.00,125000.00,107565.88,10,11,11,11,11,0.013446,0.7295,0.9265
101562.00,125000.00,104082.11,10,11,11,10,10,0.013010,0.7016,0.9737
195312.00,187500.00,192976.00,12,12,12,12,12,0.024122,0.9531,0.9482
195312.00,187500.00,199710.61,12,12,12,12,12,0.024964,0.9456,0.9722
101562.00,125000.00,111707.69,10,11,11,11,11,0.013963,0.9119,0.9037
414062.00,375000.00,410739.90,12,12,12,12,12,0.051342,0.9062,0.9866
414062.00,375000.00,380285.14,12,12,12,12,12,0.047536,0.8122,0.9087
414062.00,500000.00,422586.44,12,12,12,12,12,0.052823,0.7920,0.8262
398438.00,375000.00,397676.47,10,10,10,10,10,0.049710,0.9735,0.9798
398438.00,375000.00,401344.30,10,10,10,10,10,0.050168,0.9698,0.9895
398438.00,375000.00,406391.14,10,10,10,10,10,0.050799,0.9689,0.9506
398438.00,375000.00,408958.44,10,10,10,10,10,0.051120,0.9621,0.9663
226562.00,250000.00,234366.42,10,10,10,10,10,0.029296,0.9417,0.9573
226562.00,250000.00,229823.11,10,10,10,10,10,0.028728,0.8663,0.9783
148438.00,125000.00,151836.40,11,11,12,11,12,0.018980,0.7645,0.9561
398438.00,375000.00,401088.71,10,10,10,10,10,0.050136,0.9417,0.9862
398438.00,500000.00,438821.32,10,11,11,11,11,0.054853,0.8582,0.8868
226562.00,250000.00,231896.88,10,10,10,10,10,0.028987,0.8290,0.9730
226562.00,250000.00,226900.58,10,10,10,10,10,0.028363,0.7799,0.9730
226562.00,250000.00,229982.38,10,10,10,10,10,0.028748,0.7466,0.9273
398438.00,375000.00,407001.50,10,10,10,10,10,0.050875,0.9867,0.9759
398438.00,375000.00,403928.76,10,10,10,10,10,0.050491,0.9691,0.9820
226562.00,250000.00,227264.88,10,10,10,10,10,0.028408,0.8612,0.9741
226562.00,250000.00,227008.82,10,10,10,10,10,0.028376,0.7444,0.9623
398438.00,375000.00,399715.42,10,10,10,10,10,0.049964,0.9768,0.9667
398438.00,375000.00,394949.91,10,10,10,10,10,0.049369,0.9640,0.9871
398438.00,375000.00,390785.22,10,10,10,10,10,0.048848,0.9523,0.9759
601562.00,725000.00,607276.92,11,11,11,10,10,0.075910,0.8961,0.9443
601562.00,725000.00,602606.06,11,11,11,10,10,0.075326,0.8182,0.9931
601562.00,725000.00,605623.25,11,11,11,10,10,0.075703,0.7854,0.9898
226562.00,250000.00,222376.82,10,10,10,10,10,0.027797,0.7849,0.9308
226562.00,187500.00,225436.21,10,10,11,10,11,0.028180,0.7412,0.9926
273438.00,250000.00,276624.68,11,11,11,11,11,0.034578,0.9534,0.9727
648438.00,725000.00,638616.56,12,12,12,12,12,0.079827,0.9510,0.9543
648438.00,725000.00,648628.23,12,12,12,12,12,0.081079,0.9372,0.9899
273438.00,250000.00,276280.88,11,11,11,11,11,0.034535,0.9203,0.9870
648438.00,725000.00,636455.54,12,12,12,12,12,0.079557,0.9136,0.9720
320312.00,375000.00,322834.97,12,12,12,12,12,0.040354,0.8558,0.9910
273438.00,250000.00,271950.84,10,10,10,10,10,0.033994,0.7638,0.9594
320312.00,375000.00,326601.03,12,12,12,12,12,0.040825,0.7394,0.9793
273438.00,250000.00,275232.32,11,11,11,11,11,0.034404,0.7313,0.9843
273438.00,250000.00,274559.02,11,11,11,11,11,0.034320,0.9521,0.9855
320312.00,375000.00,318711.52,12,12,12,12,12,0.039839,0.9166,0.9864
273438.00,250000.00,272857.67,11,11,11,11,11,0.034107,0.8964,0.9688
273438.00,250000.00,272361.76,11,11,11,11,11,0.034045,0.8289,0.9867
648438.00,725000.00,646070.00,12,12,12,12,12,0.080759,0.9549,0.9718
273438.00,250000.00,275880.81,11,11,11,11,11,0.034485,0.9511,0.9531
648438.00,725000.00,653583.53,12,12,12,12,12,0.081698,0.8773,0.9867
648438.00,725000.00,762689.35,12,12,12,12,12,0.095336,0.8750,0.8473
320312.00,375000.00,326146.13,12,12,12,12,12,0.040768,0.8530,0.9766
648438.00,725000.00,651375.77,12,12,12,12,12,0.081422,0.8194,0.9691
648438.00,725000.00,662784.70,12,12,12,12,12,0.082848,0.9092,0.9739
648438.00,725000.00,654468.54,12,12,12,12,12,0.081809,0.8996,0.9786
273438.00,250000.00,275424.96,11,11,11,11,11,0.034428,0.8887,0.9657
648438.00,725000.00,644859.79,12,12,12,12,12,0.080607,0.8837,0.9828
273438.00,250000.00,276641.49,10,10,10,10,10,0.034580,0.8390,0.9745
320312.00,375000.00,321299.55,12,12,12,12,12,0.040162,0.8251,0.9752
